Model,R2_train,R2_test,RMSE_train,RMSE_test,MAE_train,MAE_test,MAPE_train,MAPE_test,train_time,test_time
LinearRegression,0.8941183290627334,0.9926307780425428,4.010590898358551,2.6179957219827563,2.0983603206026693,1.6287700989683378,0.4109033725191734,0.3329343249830534,0.0034906864166259766,0.0003237724304199219
LinearSVR,0.7167456858462264,0.7905441338590881,6.559734126781215,13.957395270337578,2.8171166561829395,5.128259979596891,0.3676832232651719,0.2910358023700641,0.005677938461303711,0.00020885467529296875
ExtraTreesRegressor,1.0,0.49397779471236203,2.4814249793612826e-14,21.694163118989714,1.23447004252806e-14,8.284044444444445,1.1993342218357779e-15,0.34152035085861676,0.1534121036529541,0.014958858489990234
DecisionTreeRegressor,1.0,0.4765294329775015,0.0,22.065016051055423,0.0,7.702222222222223,0.0,0.21450248046767686,0.002566099166870117,0.00031065940856933594
XGBRegressor,0.9999999956798548,0.46948296569211234,0.0008101158821904418,22.21302883640546,0.0005784466336756728,7.7914081757598455,0.0004812614742079119,0.24160914415314969,0.07736492156982422,0.0005724430084228516
RandomForestRegressor,0.9784013775900868,0.467577227079636,1.811385958157944,22.2528902125594,0.8603764705882379,7.721988888888886,0.0806138073212305,0.2112338877433312,0.14044737815856934,0.010498762130737305
CatBoostRegressor,0.9999954502865788,0.4080920031512124,0.026289964019601812,23.46309059734632,0.022025903310997803,8.81480332375382,0.014988251030610708,0.5130071440229184,1.0549583435058594,0.0032799243927001953
LGBMRegressor,3.3306690738754696e-16,-0.026340580329315744,12.325313390458287,30.89611437670259,9.342733606285702,15.282156932611095,5.577957296129831,4.508918050266269,0.06282496452331543,0.0014109611511230469
